,isEdited,rating,date,review,userName,title
1646,False,5,2021-04-20 16:25:37,"I should get my orders the next day as I pay £10 a year for next day delivery, but I never get my items the next day?",shell15fit,Items
1647,False,5,2021-04-11 12:23:33,"Excellent choice of products 
Excellent value for money
Great choice of payment options
Highly recommended",Wol73,Shopping Experience
1648,False,5,2021-04-06 20:10:38,"Best app for finding trendy and good quality clothes quickly, been using for years now and have never been",Kristina withers,Amazing store!!!!
1649,False,5,2021-02-21 02:27:17,"Everything great with the app, makes me shop more because it’s easy and quick",Kelsie Pool,My addiction
1650,False,5,2021-02-17 21:23:15,"My favourite way to shop - it’s too easy to use, makes it too easy to shop *puts head in hands*",Booweh,Too easy to use
1651,False,5,2021-02-08 01:33:02,"Love ASOS, have unusual stuff, clothes accessories, been shopping in it for years, love using my student discount to get a good deal, makes me happy. 😀 Always happy with my purchases. Sales have been fab, happy.",daftney47,ASOS
1652,False,5,2021-01-19 09:36:58,"The ASOS app is easy to use, hundreds if not thousands of styles at your fingertips, updated daily! I particularly love the boards where I can organise my saved items, perfect!",LatoyahSG,ASOS Addict!
1653,False,5,2020-12-13 17:36:15,Clean and easy to use. Great search options and makes finding what you need easy 🙂,Brigid Rose,Easy to use
1654,False,1,2021-01-17 00:40:35,"App is okay, if poor for searching and filtering effectively. Big problem is stock. For regular sizes, stuff is always out of stock. Always. And the notifications function doesn’t work, but presumably because nothing is ever in stock. Paid for a year of premium delivery, but didn’t renew because in a whole year of trying to shop on the app NOTHING WAS EVER IN STOCK.",Saint-Pump,Nothing in stock. Ever.
1655,False,5,2020-12-08 18:15:30,"Asos is just great. The range of clothes, payment types, sizes, brands etc are wonderful. The only thing I’m unsure about is the use of plastic in their packaging. Loosing the inner packaging would be a lot more sustainable",iysh123,Amazing
1656,False,5,2020-12-07 07:43:55,My local collect + f do yes not take returns as they do not have a printer! I have emailed ASos 3 times and sent messages on messenger with NO reply at all! Need a number which can call,DonnapatLorraineLilluan,Returns problem
1657,False,5,2020-09-25 17:57:54,"Fast app, very quick payment transfer and very quick money transfer after return, very good quality clothes and an amazing company :) 10/10",Johnstonbond,App
1658,False,3,2020-11-26 20:18:23,"Once I ordered : 
2 jeans in one order 
and another jeans in a second order 

All 3 where same model, only different sizes (was after quarantine and I didn’t know which one should have fitted me, plus I’m a disaster in understanding the sizes) 

I refunded 2 of them, but only got the the refund of one. 
Tried to explain that both the refunds have been made on the same day but couldn’t do anything else. Haven’t followed up as were £11/12 so not that big of a deal but... still didn’t enjoy the moment.",Gggiulia1990,Not bad at all. Only one bad experience so far
1659,False,5,2020-08-12 11:09:09,I emailed to ask when a product will be back in stock and 10 minutes later it was back in stock,graceeeeeeec,Re stock
1660,False,5,2020-07-26 12:00:30,"ASOS makes it so easy to find what you want, I love the filtering options and the size suggestions PLUS the choice of brands makes it my one-stop-shop.",HappyTilz,It’s number 1 for fashion inspiration 🥰
1661,False,5,2020-07-01 15:16:02,"Been using this app for many years, never had a single problem.","Official...,",Works perfectly
1662,False,5,2020-06-26 18:43:25,Use ASOS at least once if not twice a month. Always reliably cheap but good quality probably own close to one of every top they sell.,Walshy_72,Best clothing app
1663,False,5,2020-06-17 16:39:41,ASOS app so easy to use and literally has anything and everything you could possibly want. Plus with premier delivery so cheap and free returns it’s the best,MeganNorris,Only place I shop!
1664,False,5,2020-06-12 15:58:39,It’s so easy to use it has great features and overall ASOS is a fantastic company. They always deliver promptly and have a good customer service team.,Maeshian,Best shopping app
1665,False,5,2020-06-05 22:44:52,"Easy, accessible and the range is amazing. You’ll definitely find clothes you love with just a little scrolling!",Shin jam fkfkdnfn,Best Clothing Website
1666,False,5,2020-05-03 15:26:41,"Really easy app to use, had everything you’re looking for and let’s you save ideas as you go.",tues💗,Best site
1667,False,5,2020-03-18 01:49:45,"There’s no app better than Asos, literally haven’t shopped anywhere else since discovering ASOS and I don’t think I ever will. Asos design is sick, the fact they do plus size is amazing, the prices bang and the delivery is immaculate",Olbas jgcnk,Best clothing app
1668,False,4,2020-04-05 12:09:43,While i do love this app and think it is the best shopping app out there i really miss the factor of having customer reviews on items. It’s a necessary factor of a shopping app and think your really missing out!,kitty cooper,reviews
1669,False,5,2020-03-17 02:32:55,I love Asos and always have but in particular I love their own collusion line. It’s inclusive and extremely modern whilst also being sustainable which is a nice touch to each piece. Pretty much all of my wardrobe is from ASOS. :),mazmak2003,Perfection in collusion
1670,False,5,2020-03-16 00:37:26,"Using UNiDAYS, you get a 10% discount on all purchases, which is always a bonus. ASOS delivers really quickly and returns are always processed quickly and refunded within the same week. Love ASOS",Lolin lol,Great for students
1671,False,5,2019-12-27 13:42:22,"I absolutely LOVE ASOS! Reliable quick easy way to order fashionable items, even more so now that there is an option to choose Clearpay as a way to pay for goods. Thankyou! Emma 😁",ekl88,Regular customer
1672,False,1,2020-01-02 17:05:20,"I had to order the same pair of shoes 3 times. This is now the third time I have had to return them due to the poor condition of the shoes. The latest pair I have received are clearly marked and have been used by someone else. The previous two also damaged. ( still haven’t got the money back.) 
I have been trying to get in touch from 3 days, still haven’t got a respond.",machb56,Disappointed
1673,False,5,2019-06-23 18:33:39,"I’ve been using the app to order for a long time. It’s easy, user friendly and I really like the interface. It’s so easy to order, amend your basket etc",kfig1,Always great
1674,False,3,2019-10-20 14:42:20,"ASOS app is great and easy to use. The back in stock notifications are also really useful. However, when something goes wrong, the experience at ASOS is extremely bad, I have never experienced customer service quite so awful.",75CA,Love the app - shame about the Customer Service
1675,False,5,2018-12-30 10:01:36,"Good filters , easy to navigate , great pictures of the products and the best thing - items are saved for an hour when I’m shopping bag 😃",shopmad69,ASOS website
1676,False,4,2019-01-05 17:46:55,"Spanish version only gives Spanish language as an option. 
Would be much more accessible for customers who’s Spanish aren’t good enough to use. As Spain is in Europe the option for English & French should at least be available.",EllieJJJJ,Solo idioma español
1677,False,5,2018-09-01 00:41:04,I can always find something that little bit different at ASOS. Quality is good & prices reasonable l definitely recommend ASOS.,Dennydjhaz,Always able to find something
1678,False,4,2018-12-16 09:25:54,"I love ASOS dresses, especially their own range, i know if i order a size 12, it will fit. I love being able to filter on the website; so much choice and great designs; im proud to own multiple dresses now, was always a jeans and ‘nice’ top prior to discovering ASOS.",Fenetra,Great website and brand
1679,False,4,2018-09-15 12:27:46,have no bad things to say apart from things go out of stock very fast for example one day every size will be in stock then the next day only one size is available,toosherooner,Love it but things are always out of stock
